"","target_child_id","stem","tokens"
"1088",2317,"check",0
"1089",2317,"choose",1
"1090",2317,"cover",0
"1091",2317,"drop",2
"1092",2317,"give",10
"1093",2317,"glue",0
"1094",2317,"grab",0
"1095",2317,"greet",0
"1096",2317,"hang",0
"1097",2317,"hit",1
"1098",2317,"hog",0
"1099",2317,"hold",1
"1100",2317,"insert",0
"1101",2317,"invite",0
"1102",2317,"keep",1
"1103",2317,"kick",1
"1104",2317,"knock",0
"1105",2317,"knot",0
"1106",2317,"lick",0
"1107",2317,"pet",0
"1108",2317,"pull",1
"1109",2317,"punch",2
"1110",2317,"push",0
"1111",2317,"sell",0
"1112",2317,"slam",0
"1113",2317,"smash",0
"1114",2317,"stick",2
"1115",2317,"stroke",0
"1116",2317,"take",37
"1117",2317,"tap",0
"1118",2317,"teach",0
"1119",2317,"tickle",1
"1120",2317,"tie",3
"1121",2319,"adopt",0
"1122",2319,"attack",0
"1123",2319,"bite",0
"1124",2319,"bring",6
"1125",2319,"bump",0
"1126",2319,"buy",12
"1127",2319,"celebrate",0
"1128",2319,"check",2
"1129",2319,"choose",0
"1130",2319,"cover",1
"1131",2319,"drop",2
"1132",2319,"give",14
"1133",2319,"glue",4
"1134",2319,"grab",0
"1135",2319,"greet",0
"1136",2319,"hang",0
"1137",2319,"hit",0
"1138",2319,"hog",0
"1139",2319,"hold",1
"1140",2319,"insert",0
"1141",2319,"invite",0
"1142",2319,"keep",6
"1143",2319,"kick",2
"1144",2319,"knock",0
